Target_Gene,Region,Distance
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,282.842712474619
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,300.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,282.842712474619
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,282.842712474619
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,282.842712474619
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,316.22776601683796
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,282.842712474619
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,300.0
AXL,Model_WholeBrain,300.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,141.4213562373095
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,223.60679774997897
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,300.0
AXL,Model_WholeBrain,100.0
AXL,Model_WholeBrain,0.0
AXL,Model_WholeBrain,200.0
AXL,Model_WholeBrain,316.22776601683796
AXL,Model_WholeBrain,412.31056256176606
AXL,Model_WholeBrain,316.22776601683796
AXL,Model_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,360.5551275463989
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,300.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,360.5551275463989
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,316.22776601683796
AXL,Control_WholeBrain,300.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,300.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,282.842712474619
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,300.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,300.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,360.5551275463989
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,100.0
AXL,Control_WholeBrain,0.0
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,141.4213562373095
AXL,Control_WholeBrain,223.60679774997897
AXL,Control_WholeBrain,200.0
AXL,Control_WholeBrain,100.0
