Group,Activation_Score
ROI_Control,0.18660510782414058
ROI_Control,0.13555951487925008
ROI_Control,0.12168656397556912
ROI_Control,0.1203365671461907
ROI_Control,0.17976901842200238
ROI_Control,0.2137130748733895
ROI_Control,0.20087250658500952
ROI_Control,0.19702535515511982
ROI_Control,0.15991463336923317
ROI_Control,0.11570483691982072
ROI_Control,0.05188043852447799
ROI_Control,0.24462410040125002
ROI_Control,0.15097070564261517
ROI_Control,0.11739643341721501
ROI_Control,0.14290182752619887
ROI_Control,0.07778476778347226
ROI_Control,0.0867612787180787
ROI_Control,0.09984195325419787
ROI_Control,0.1725358208153426
ROI_Control,0.11595755908534411
ROI_Control,0.20304655895849802
ROI_Control,0.0792599141664197
ROI_Control,0.10850426245692582
ROI_Control,0.1097201685708768
ROI_Control,0.16210190388669934
ROI_Control,0.09599724302323764
ROI_Control,0.1459639706340522
ROI_Control,0.20468006458303734
ROI_Control,0.14919657438760886
ROI_Control,0.03628942480055386
ROI_Control,0.23196994354626538
ROI_Control,0.19643107824102293
ROI_Control,0.15697481135195046
ROI_Control,0.21034359852207146
ROI_Control,0.2255950258461262
ROI_Control,0.16714898785088242
ROI_Control,0.1296648001059508
ROI_Control,0.16319711258844655
ROI_Control,0.1359418412647651
ROI_Control,0.20635081772820207
ROI_Control,0.1780650826999575
ROI_Control,0.05495903224849383
ROI_Control,0.1972033694436319
ROI_Control,0.12077904917058868
ROI_Control,0.07727854726306571
ROI_Control,0.1353080004221088
ROI_Control,0.1436692367296421
ROI_Control,0.15679473887584947
ROI_Control,0.21501806959792255
ROI_Control,0.08507909842558131
ROI_Control,0.1185513233128466
ROI_Control,0.1286739893714454
ROI_Control,0.15267391454681772
ROI_Control,0.1403506107819386
ROI_Control,0.15798177514453665
ROI_Control,0.13132393081052646
ROI_Control,0.110219209156972
ROI_Control,0.16704646719737995
ROI_Control,0.17653136641418388
ROI_Control,0.12835814163437656
ROI_Control,0.20604678074784633
ROI_Control,0.07965413403750263
ROI_Control,0.2129003003555264
ROI_Control,0.11433500363808144
ROI_Control,0.15428507208425465
ROI_Control,0.17081220599188324
ROI_Control,0.1612740210200366
ROI_Control,0.12288713548228625
ROI_Control,0.010716952807129837
ROI_Control,0.17822664118929452
ROI_Control,0.18479045072659733
ROI_Control,0.011948625578928146
ROI_Control,0.10356495498680618
ROI_Control,0.1457878206352991
ROI_Control,0.18197073984305595
ROI_Control,0.21733071067793047
ROI_Control,0.19076856588705993
ROI_Control,0.19844202679003628
ROI_Control,0.11377168326340659
ROI_Control,0.16637909093429412
ROI_Control,0.14665733704731748
ROI_Control,0.15935435130311762
ROI_Control,0.1480002836505971
ROI_Control,0.14573352166774411
ROI_Control,0.15018161948575093
ROI_Control,0.24488785607094482
ROI_Control,0.17841763041888592
ROI_Control,0.09579947879880568
ROI_Control,0.1933348141652153
ROI_Control,0.08479069440792766
ROI_Control,0.1776174570007069
ROI_Control,0.14979808997682637
ROI_Control,0.07665095700069416
ROI_Control,0.08751791117582033
ROI_Control,0.06018602469294365
ROI_Control,0.20705749797183134
ROI_Control,0.22578291496970052
ROI_Control,0.2130018507224926
ROI_Control,0.1268739220556474
ROI_Control,0.03923445933372813
ROI_Control,0.07285418299129576
ROI_Control,0.11899729416920587
ROI_Control,0.07440128686568939
ROI_Control,0.16154929640035298
ROI_Control,0.20088991645719426
ROI_Control,0.09745845873087414
ROI_Control,0.1268080579264374
ROI_Control,0.08305176484544938
ROI_Control,0.08514211090113408
ROI_Control,0.043234169350287066
ROI_Control,0.17544134697122052
ROI_Control,0.09998294063236401
ROI_Control,0.1663524664631124
ROI_Control,0.20283403338131428
ROI_Control,0.10293523224699855
ROI_Control,0.2709109089446307
ROI_Control,0.2152879480002583
ROI_Control,0.049704266896880483
ROI_Control,0.18366113780201346
ROI_Control,0.12393447640481733
ROI_Control,0.08895054369865851
ROI_Control,0.13397035630650345
ROI_Control,0.19804824860465436
ROI_Control,0.15097866608546331
ROI_Control,0.05180475305155369
ROI_Control,0.1437437857273829
ROI_Control,0.06351642598010757
ROI_Control,0.13051095362358137
ROI_Control,0.14154994447893124
ROI_Control,0.16987546444470797
ROI_Control,0.040169158375249925
ROI_Control,0.1506167912031363
ROI_Control,0.11910819701659373
ROI_Control,0.08177073105521823
ROI_Control,0.15707670180428118
ROI_Control,0.20416927045271416
ROI_Control,0.17825207875059332
ROI_Control,0.04379687646825442
ROI_Control,0.14024812893458166
ROI_Control,0.07775620320436019
ROI_Control,0.16377871238534136
ROI_Control,0.0331142152033522
ROI_Control,0.1381116969928295
ROI_Control,0.13341677321771048
ROI_Control,0.03541265004454647
ROI_Control,0.1516598201249887
ROI_Control,0.18214768217824642
ROI_Control,0.17430324060063698
ROI_Control,0.12694743019814209
ROI_Control,0.03760758816464954
ROI_Control,0.10428294336782518
ROI_Control,0.03207242442346869
ROI_Control,-0.011568595002194565
ROI_Control,0.06773610849975872
ROI_Control,0.21645143877303719
ROI_Control,0.23501766405775396
ROI_Control,0.09356731568424728
ROI_Control,0.1467139247800727
ROI_Control,0.08029056372849838
ROI_Control,0.14973147909511025
ROI_Control,0.1897528939688352
ROI_Control,0.0724444600650698
ROI_Control,0.18286891725151036
ROI_Control,0.12222443137280517
ROI_Control,0.06584262734937299
ROI_Control,0.022831790091069115
ROI_Control,0.16589540714935846
ROI_Control,0.094876951796554
ROI_Control,0.13884018549286534
ROI_Control,0.14405377666022598
ROI_Control,0.1102446740287602
ROI_Control,0.20856617339611583
ROI_Control,0.04378137527368006
ROI_Control,0.18725976019001325
ROI_Control,0.19776863597308514
ROI_Control,0.16987865731336071
ROI_Control,0.09637160152363008
ROI_Control,0.15249676249896404
ROI_Control,0.17975843550768186
ROI_Control,0.15655439992413472
ROI_Control,0.1591445768424367
ROI_Control,0.05315852058903958
ROI_Control,0.13042164912059023
ROI_Control,0.10587647288140645
ROI_Control,0.14718438882625753
ROI_Control,0.16210256704651524
ROI_Control,0.1844347170496997
ROI_Control,-0.0719188089288331
ROI_Control,0.19154420026568664
ROI_Control,0.20960817049976974
ROI_Control,0.17090629813663138
ROI_Control,0.017216959924602177
ROI_Control,0.15123021230516892
ROI_Control,0.04032694788415028
ROI_Control,0.17600281116289967
ROI_Control,0.1553499075348428
ROI_Control,0.17280133990539756
ROI_Control,0.09317330625676523
ROI_Control,0.11425271826311367
ROI_Control,0.20103335367264424
ROI_Control,0.031128379347066554
ROI_Control,0.1499110254289846
ROI_Control,0.09164048543608974
ROI_Control,0.1847660779421412
ROI_Control,0.12989615410599553
ROI_Control,0.13925236789146264
ROI_Control,-0.03226050684683299
ROI_Control,0.10083194932544243
ROI_Control,0.10664729848753249
ROI_Control,0.12955628470034902
ROI_Control,0.20905318626990685
ROI_Control,0.0010827839573888942
ROI_Control,0.09801374536958693
ROI_Control,0.07694324807844302
ROI_Control,0.10008314760233647
ROI_Control,0.2009106275097051
ROI_Control,0.20319271672396624
ROI_Control,0.13379784292201932
ROI_Control,0.06958118861867166
ROI_Control,0.09546566674010279
ROI_Control,0.1428993259916869
ROI_Control,0.18476938749502603
ROI_Control,0.1117033101909004
ROI_Control,0.14020706512191752
ROI_Control,0.06888956941223992
ROI_Control,0.16168889393375868
ROI_Control,0.10900647272101482
ROI_Control,0.029366132274785017
ROI_Control,0.0745849876499495
ROI_Control,0.12402574899071703
ROI_Control,0.05325597803728238
ROI_Control,0.09510033651604968
ROI_Control,0.1564106357801984
ROI_Control,0.1695122775957071
ROI_Control,0.19557993494414436
ROI_Control,0.1911349866701209
ROI_Control,0.20623776333254984
ROI_Control,0.15302223106690474
ROI_Control,0.15832394368140862
ROI_Control,0.15128072381949875
ROI_Control,0.13852476236413555
ROI_Control,0.008902388472222161
ROI_Control,0.13048142865881604
ROI_Control,0.19579203352082933
ROI_Control,0.016562711700813693
ROI_Control,0.06501748928656945
ROI_Control,0.00892394256166526
ROI_Control,0.07870785302275929
ROI_Control,0.11445947760589414
ROI_Control,0.19675952149606998
ROI_Control,0.18263038690539377
ROI_Control,0.15940336466101368
ROI_Control,0.13525565319103808
ROI_Control,0.06676520239416442
ROI_Control,0.10910006350896828
ROI_Control,0.10714084581122083
ROI_Control,0.2443242340183577
ROI_Control,0.13490570495226978
ROI_Control,0.11620686803773095
ROI_Control,0.16091069449549136
ROI_Control,0.13942196297406353
ROI_Control,0.07685883986112665
ROI_Control,0.15071074566580647
ROI_Control,0.15367059271736955
ROI_Control,0.029747690046112663
ROI_Control,0.10757430553967867
ROI_Control,0.1454460118526599
ROI_Control,0.15772831546290134
ROI_Control,0.16019262371786194
ROI_Control,0.1504315331893887
ROI_Control,0.15513114293947933
ROI_Control,-0.06818136978175994
ROI_Control,0.02578066583461186
ROI_Control,0.17386148021106868
ROI_Control,0.15532916737772282
ROI_Control,0.08059261229258846
ROI_Control,0.15516802432677948
ROI_Control,0.07304198161149633
ROI_Control,0.2074689499643468
ROI_Control,0.26215518437899077
ROI_Control,0.13753858298362298
ROI_Control,-0.09003291215120485
ROI_Control,0.12857311545407094
ROI_Control,0.14219853497933652
ROI_Control,0.15926586385554692
ROI_Control,0.19028836548527747
ROI_Control,0.04394299316831521
ROI_Control,0.12876292960167995
ROI_Control,0.047273613271638815
ROI_Control,0.1331315220000353
ROI_Control,0.1525664325541876
ROI_Control,0.09266478368138259
ROI_Control,0.14004265836781613
ROI_Control,0.171294635089079
ROI_Control,0.05190140068730384
ROI_Control,0.13140030170364125
ROI_Control,0.07641558337503981
ROI_Control,0.16940020305522976
ROI_Control,0.0956240472453361
ROI_Control,0.11404044632130245
ROI_Control,0.17462994967283083
ROI_Control,0.13239046110623126
ROI_Control,0.09147496825476553
ROI_Control,0.06227969279390247
ROI_Control,0.08931786280411941
ROI_Control,0.05365200631461681
ROI_Control,0.007640928063238489
ROI_Control,0.16865699493233843
ROI_Control,-0.01562747216410726
ROI_Control,0.10080302838099042
ROI_Control,0.202768450862455
ROI_Control,0.16419174307033238
ROI_Control,0.1186802242378992
ROI_Control,0.018636145121277786
ROI_Control,0.17459504341202037
ROI_Control,0.0825669742879793
ROI_Control,0.07546436135452594
ROI_Control,0.13011875785181223
ROI_Control,0.10476829335841048
ROI_Control,0.1772631176870935
ROI_Control,0.17942600066845232
ROI_Control,0.10007716501038211
ROI_Control,0.1301148192273866
ROI_Control,0.03444562747725674
ROI_Control,0.04622437902118848
ROI_Control,0.07908443769350765
ROI_Control,0.10600504508385292
ROI_Control,0.13951735512468727
ROI_Control,0.12981653565680035
ROI_Control,-0.2147347440687709
ROI_Control,0.20027691850162538
ROI_Control,0.12256326218246746
